category,style,color,waist_type,thickness,type_version,length,matching_id,url,model,id
裤装,牛仔裤,蓝色,正常,中,正常,长裤,23331,http://item.yohobuy.com/product/pro_290851_373117/BACKBONEBB15FWDP11RIGIDDENIMREGULARTAPEREDFIT.html,,57f7cd34f90a8310f062b074
裤装,休闲裤,灰色,正常,中,正常,长裤,23361,http://item.yohobuy.com/product/pro_280819_362355/STUSSYChangKu195020.html,束口裤,57f7cd33f90a8310f062b070
裤装,休闲裤,黑色,正常,中,正常,长裤,23075,http://item.yohobuy.com/product/pro_268151_346999/GAWSXiuXianChangKuGAWSA504PT46.html,,57f7cd38f90a8310f062b077
裤装,休闲裤,黄色,正常,中,正常,长裤,22371,http://item.yohobuy.com/product/pro_268953_347973/PREPPYELITEXiuXianChangKuPEA504PT76KAX.html,,57f7cd3df90a8310f062b07c
裤装,休闲裤,黄色,正常,中,正常,长裤,22371,http://item.yohobuy.com/product/pro_283549_365321/INTOTHERAINBOWXLOONEYTUNESXiuXianChangKuITRA504PT84KAX.html,,57f7cd3cf90a8310f062b07a
裤装,休闲裤,,正常,中,正常,长裤,22559,http://item.yohobuy.com/product/pro_282177_363867/SANGELOXiuXianKuHTD84211U352.html,,57f7cd41f90a8310f062b086
裤装,休闲裤,彩色,正常,中,正常,长裤,22307,http://item.yohobuy.com/product/pro_273925_353849/DUSTYDU153PA005MCBuKu.html,,57f7cd43f90a8310f062b089
裤装,牛仔裤,黑色,正常,中,正常,长裤,22137,http://item.yohobuy.com/product/pro_224321_296297/BLACKSCALEPANTSBSDWP001BLACK.html,,57f7cd48f90a8310f062b096
裤装,休闲裤,灰色,正常,中,正常,长裤,21877,http://item.yohobuy.com/product/pro_274775_354861/TOPPROTT5B28A01SuoZhiChangKu.html,束口裤,57f7cd4cf90a8310f062b09e
裤装,牛仔裤,黑色,正常,中,正常,长裤,21701,http://item.yohobuy.com/product/pro_266167_344449/EVILDOERNiuZaiKuEVDA504JN80.html,窄脚裤,57f7cd4bf90a8310f062b09d
裤装,休闲裤,蓝色,正常,中,正常,长裤,21655,http://item.yohobuy.com/product/pro_221997_293547/GAWSGAWSA503PT45XiuXianKu.html,,57f7cd4bf90a8310f062b09b
裤装,休闲裤,,正常,中,修身,长裤,21717,http://item.yohobuy.com/product/pro_253195_329817/DEPOT315C52B10SuoZhiJinShenKu.html,立体剪裁,57f7cd4cf90a8310f062b0a2
裤装,休闲裤,黑色,正常,中,正常,长裤,21479,http://item.yohobuy.com/product/pro_266143_344421/EVILDOERXiuXianKuEVDA504PT72.html,,57f7cd4ff90a8310f062b0a9
裤装,休闲裤,灰色,正常,中,正常,长裤,21679,http://item.yohobuy.com/product/pro_275093_355269/LALA5049P109.html,束口裤,57f7cd51f90a8310f062b0ab
裤装,牛仔裤,蓝色,正常,中,正常,长裤,22369,http://item.yohobuy.com/product/pro_271425_350891/BLACKJACKNiuZaiChangKuBJA504JN57BLX.html,,57f7cd54f90a8310f062b0ae
裤装,牛仔裤,蓝色,正常,中,正常,长裤,22369,http://item.yohobuy.com/product/pro_268967_347987/PREPPYELITENiuZaiChangKuPEA504JN80BLX.html,束口裤,57f7cd55f90a8310f062b0af
裤装,休闲裤,棕色,正常,中,正常,长裤,21185,http://item.yohobuy.com/product/pro_236607_310945/THETHINGLiTiBanXiaoJiaoKuXiuXianKu1530720109.html,,57f7cd58f90a8310f062b0b3
裤装,休闲裤,蓝色,正常,中,正常,长裤,20941,http://item.yohobuy.com/product/pro_251315_327597/VFILESKARATEPANTP2FW15XiuXianKu.html,束口裤,57f7cd58f90a8310f062b0b6
裤装,牛仔裤,蓝色,正常,中,正常,长裤,20661,http://item.yohobuy.com/product/pro_133725_186411/THETHING4306011T02LaLianNiuZaiKu.html,,57f7cd5cf90a8310f062b0ba
裤装,牛仔裤,蓝色,正常,中,正常,长裤,20431,http://item.yohobuy.com/product/pro_212337_282275/LALA503JN160NiuZaiChangKu.html,,57f7cd5cf90a8310f062b0bc
裤装,牛仔裤,蓝色,,中,正常,长裤,20629,http://item.yohobuy.com/product/pro_238497_312941/HASONanKuanJingDianPingYaoZhiTongNiuZaiKu3I31620.html,,57f7cd5ff90a8310f062b0c0
裤装,休闲裤,灰色,正常,中,宽松,长裤,20619,http://item.yohobuy.com/product/pro_238487_312931/HASONanKuanHuiSeZhenZhiYunDongKu3I31612.html,,57f7cd5ff90a8310f062b0c1
裤装,打底裤/紧身裤,白色,正常,,修身,长裤,20865,http://item.yohobuy.com/product/pro_268175_347035/GAWSDaDiKuGAWSA504LI60.html,,57f7cd63f90a8310f062b0c5
裤装,休闲裤,灰色,正常,中,正常,长裤,19717,http://item.yohobuy.com/product/pro_222009_293567/GAWSGAWSA503PT51XiuXianKu.html,束口裤,57f7cd6af90a8310f062b0c9
裤装,短裤,,,厚,宽松,,19073,http://item.yohobuy.com/product/pro_225285_297611/JOYRICHCOKEFURSHORTSDuanKu1547612201.html,,57f7cd6ef90a8310f062b0cf
裤装,牛仔裤,黑色,正常,中,正常,长裤,19469,http://item.yohobuy.com/product/pro_175109_237739/LIFEAFTERLIFENiuZaiChangKuLALA502JN113.html,,57f7cd71f90a8310f062b0d2
裤装,牛仔裤,蓝色,,,,,17695,http://item.yohobuy.com/product/pro_212201_281953/LAL15Q1JN64DEXNiuZaiChangKu.html,,57f7cd83f90a8310f062b0dc
裤装,休闲裤,蓝色,,,,,18279,http://item.yohobuy.com/product/pro_229319_302213/BJA503PT78XiuXianChangKu.html,,57f7cd7ef90a8310f062b0db
裤装,休闲裤,黑色,正常,中,正常,长裤,18103,http://item.yohobuy.com/product/pro_212407_282441/LALA503PT170XiuXianChangKu.html,束口裤,57f7cd7cf90a8310f062b0d8
裤装,休闲裤,灰色,正常,中,正常,9分裤,17999,http://item.yohobuy.com/product/pro_212249_282077/LALA5039P190XiuXianJiuFenKu.html,束口裤,57f7cd86f90a8310f062b0e0
裤装,牛仔裤,蓝色,正常,中,正常,长裤,17977,http://item.yohobuy.com/product/pro_216325_287127/PREPPYELITEPEA503JN66BLX.html,束口裤,57f7cd85f90a8310f062b0de
裤装,休闲裤,彩色,正常,中,正常,长裤,17995,http://item.yohobuy.com/product/pro_210341_279897/MYGESMARTMSA503PT66CA2XiuXianChangKu.html,,57f7cd86f90a8310f062b0e2
裤装,休闲裤,彩色,正常,薄,正常,长裤,17995,http://item.yohobuy.com/product/pro_168737_229177/HE75DENIMHE75381.html,束口裤,57f7cd86f90a8310f062b0e3
裤装,休闲裤,绿色,正常,中,修身,9分裤,17999,http://item.yohobuy.com/product/pro_212225_282015/LALA5039P176XiuXianJiuFenKu.html,束口裤,57f7cd87f90a8310f062b0e4
裤装,休闲裤,黑色,正常,中,正常,9分裤,18021,http://item.yohobuy.com/product/pro_212437_282515/LALA5039P174XiuXianJiuFenKu.html,背带裤,57f7cd89f90a8310f062b0e8
裤装,牛仔裤,蓝色,正常,中,正常,长裤,17703,http://item.yohobuy.com/product/pro_216327_287129/PREPPYELITEPEA503JN66DBL.html,束口裤,57f7cd89f90a8310f062b0eb
裤装,休闲裤,蓝色,正常,中,正常,7分裤,18079,http://item.yohobuy.com/product/pro_235129_309007/THETHINGNanChangKuLaRongZhenZhi8FenKu1530710107.html,哈伦裤,57f7cd8df90a8310f062b0f3
裤装,休闲裤,,正常,中,宽松,长裤,18079,http://item.yohobuy.com/product/pro_266607_344985/LETROTTOIRZIPPERPANTSTuXiChangKuL1511P017.html,哈伦裤,57f7cd8cf90a8310f062b0f2
裤装,休闲裤,黑色,正常,中,正常,长裤,18119,http://item.yohobuy.com/product/pro_266127_344405/EVILDOERXiuXianKuEVDA504PT67.html,,57f7cd8bf90a8310f062b0f0
裤装,牛仔裤,蓝色,正常,中,束脚,长裤,18087,http://item.yohobuy.com/product/pro_222589_294321/EVDA503JN63NiuZaiKu.html,束口裤,57f7cd8df90a8310f062b0f4
裤装,休闲裤,黑色,正常,中,正常,9分裤,17397,http://item.yohobuy.com/product/pro_212439_282519/LALA5039P179XiuXianJiuFenKu.html,束口裤,57f7cd93f90a8310f062b0fb
裤装,牛仔裤,蓝色,正常,薄,修身,长裤,16793,http://item.yohobuy.com/product/pro_241973_317079/RESHAKE315361600304761NiuZaiKuLei047ShenLanSe.html,立体剪裁,57f7cd98f90a8310f062b0fe
裤装,休闲裤,灰色,正常,中,正常,9分裤,16541,http://item.yohobuy.com/product/pro_212257_282097/LALA5039P195XiuXianJiuFenKu.html,,57f7cd9af90a8310f062b106
裤装,休闲裤,蓝色,正常,中,正常,长裤,17079,http://item.yohobuy.com/product/pro_252845_329421/GENANXXiuXianKuLP05557LanSe.html,,57f7cd9cf90a8310f062b108
裤装,休闲裤,绿色,正常,中,正常,,16783,http://item.yohobuy.com/product/pro_243385_318563/FLOATZhongBangDuoGongNengPinJieHuWaiChangKu14FFW18528.html,,57f7cd9af90a8310f062b101
裤装,休闲裤,棕色,正常,中,正常,长裤,16441,http://item.yohobuy.com/product/pro_212413_282457/LALA503PT175XiuXianChangKu.html,,57f7cd9ff90a8310f062b110
裤装,休闲裤,,正常,中,正常,长裤,16675,http://item.yohobuy.com/product/pro_266603_344981/LETROTTOIRSPACEPANTSTaiKongChangKuL1531P024.html,束口裤,57f7cd9df90a8310f062b10e
裤装,休闲裤,棕色,正常,中,修身,长裤,16267,http://item.yohobuy.com/product/pro_229129_301987/DPKA503PT36BEX.html,,57f7cda2f90a8310f062b117
裤装,休闲裤,黑色,正常,中,正常,长裤,16737,http://item.yohobuy.com/product/pro_243453_318631/STUSSYWOOLDRESSPANTXiuXianKu116244BLA1.html,,57f7cda2f90a8310f062b116
裤装,休闲裤,棕色,,,,,15137,http://item.yohobuy.com/product/pro_229315_302207/BJA503PT75XiuXianChangKu.html,工装裤,57f7cda3f90a8310f062b11b
裤装,牛仔裤,蓝色,正常,中,正常,长裤,15177,http://item.yohobuy.com/product/pro_212333_282271/LALA503JN158NiuZaiChangKu.html,窄脚裤,57f7cda4f90a8310f062b11c
裤装,休闲裤,棕色,正常,中,正常,长裤,16309,http://item.yohobuy.com/product/pro_222701_294439/EVDA503PT60XiuXianKu.html,,57f7cda4f90a8310f062b11e
裤装,牛仔裤,黑色,低腰,中,正常,长裤,14955,http://item.yohobuy.com/product/pro_222595_294327/EVDA503JN66NiuZaiKu.html,,57f7cda7f90a8310f062b122
裤装,牛仔裤,蓝色,正常,中,正常,长裤,15353,http://item.yohobuy.com/product/pro_216319_287121/PREPPYELITEPEA503JN63DBL.html,,57f7cda7f90a8310f062b123
裤装,休闲裤,绿色,正常,厚,正常,9分裤,14469,http://item.yohobuy.com/product/pro_212247_282071/LALA5039P189XiuXianJiuFenKu.html,束口裤,57f7cda8f90a8310f062b126
裤装,休闲裤,黑色,正常,中,正常,长裤,14855,http://item.yohobuy.com/product/pro_236611_310953/THETHINGMaDianShuTuiKuXiuXianKu1530720102.html,,57f7cda7f90a8310f062b125
裤装,牛仔裤,蓝色,正常,薄,修身,长裤,14611,http://item.yohobuy.com/product/pro_241975_317081/RESHAKE315361600704761NiuZaiKuLei047ShenLanSe.html,窄脚裤,57f7cda9f90a8310f062b12b
裤装,牛仔裤,黑色,正常,中,正常,长裤,14969,http://item.yohobuy.com/product/pro_242801_317939/HALFMANSPLASHSHADOWDAMAGESKINNYHMBT21001BLACK.html,,57f7cdaaf90a8310f062b12f
裤装,牛仔裤,蓝色,正常,中,修身,长裤,14955,http://item.yohobuy.com/product/pro_241257_316193/GENANXNiuZaiKuP10621LanSe.html,,57f7cda9f90a8310f062b12a
裤装,短裤,,,中,正常,短裤,14649,http://item.yohobuy.com/product/pro_195601_262721/IZZUEIZXSPMN6596XADuanKu.html,,57f7cdabf90a8310f062b130
裤装,运动裤,黑色,正常,,束脚,长裤,14859,http://item.yohobuy.com/product/pro_244433_319739/PASSIONARTSYunDongShuKouKuHeiSe15328131005.html,,57f7cdabf90a8310f062b131
裤装,运动裤,灰色,正常,,宽松,长裤,14859,http://item.yohobuy.com/product/pro_254479_331289/MIRACLEKILL2015XinKuanChaoPaiLiuMangXingMianShouJiaoYunDongChangKuMK210510LP39.html,,57f7cdabf90a8310f062b132
裤装,打底裤/紧身裤,白色,正常,,修身,长裤,14243,http://item.yohobuy.com/product/pro_222029_293605/GAWSGAWSA503LI59DaDiKuJinShenKu.html,,57f7cdadf90a8310f062b136
裤装,短裤,蓝色,正常,中,正常,短裤,14221,http://item.yohobuy.com/product/pro_194737_261621/THETHING15212101T7NanDuanKuTiaoWenDuanKu.html,,57f7cdaef90a8310f062b138
裤装,休闲裤,绿色,正常,中,正常,长裤,13947,http://item.yohobuy.com/product/pro_241151_316087/BLACKSCALETANKERPANTSBSFA14WP009.html,工装裤,57f7cdb0f90a8310f062b13c
裤装,牛仔裤,蓝色,正常,厚,正常,长裤,13883,http://item.yohobuy.com/product/pro_135107_188137/TMCAZTMCAZP23.html,,57f7cdb0f90a8310f062b13a
裤装,短裤,棕色,正常,中,正常,短裤,13859,http://item.yohobuy.com/product/pro_228269_301019/LIGHTNINGBEARYinHuaDuanKu1520611041.html,,57f7cdb4f90a8310f062b146
裤装,牛仔裤,黑色,正常,中,正常,长裤,13289,http://item.yohobuy.com/product/pro_216317_287119/PREPPYELITEPEA503JN63BKX.html,,57f7cdb6f90a8310f062b14c
裤装,短裤,红色,正常,中,宽松,短裤,13859,http://item.yohobuy.com/product/pro_197383_264921/LIGHTNINGBEAR1520511018YinHuaDuanKu.html,工装短裤,57f7cdb5f90a8310f062b149
裤装,牛仔裤,蓝色,正常,中,修身,长裤,13727,http://item.yohobuy.com/product/pro_220443_291753/IYOGURTNiuZaiKuIYA503JN36LBL.html,,57f7cdb8f90a8310f062b14f
裤装,短裤,绿色,正常,中,正常,短裤,13433,http://item.yohobuy.com/product/pro_188593_253969/THETHING15212101T3NanDuanKuZaDianYinHuaDuanKuD3JunLv.html,,57f7cdb8f90a8310f062b151
裤装,牛仔裤,蓝色,正常,中,正常,长裤,13727,http://item.yohobuy.com/product/pro_212325_282263/LALA503JN154NiuZaiChangKu.html,,57f7cdb8f90a8310f062b150
裤装,短裤,彩色,正常,中,正常,短裤,13487,http://item.yohobuy.com/product/pro_224923_297157/LIGHTNINGBEARAJZhiJiaGeGongNiuYinHuaDuanKu1520511017.html,,57f7cdb7f90a8310f062b14e
裤装,短裤,绿色,正常,中,正常,短裤,12721,http://item.yohobuy.com/product/pro_89881_132251/LIGHTNINGBEARPinSeDuanKuSTR1407.html,工装短裤,57f7cdb9f90a8310f062b154
裤装,休闲裤,蓝色,正常,中,正常,长裤,12941,http://item.yohobuy.com/product/pro_212239_282057/LALA5039P184XiuXianJiuFenKu.html,,57f7cdbaf90a8310f062b156
裤装,短裤,蓝,,,,,12721,http://item.yohobuy.com/product/pro_59512_90455/THETHING4212011014HuWaiPinJieGongZhuangZhongKu.html,,57f7cdbaf90a8310f062b157
裤装,牛仔裤,蓝,,,,,12943,http://item.yohobuy.com/product/pro_59498_90433/THETHING4212011007NiuZaiFuHeKuanSongZhongKu.html,,57f7cdbbf90a8310f062b15b
裤装,短裤,黑色,正常,薄,正常,短裤,12575,http://item.yohobuy.com/product/pro_222141_293733/NOISENS15SSSHO05.html,,57f7cdbdf90a8310f062b15e
裤装,短裤,灰色,正常,中,正常,短裤,12705,http://item.yohobuy.com/product/pro_208467_277777/NBASTYLEN152TP407PDuanKu.html,,57f7cdbef90a8310f062b160
裤装,牛仔裤,蓝色,正常,中,正常,长裤,12515,http://item.yohobuy.com/product/pro_216457_287261/PREPPYELITEPEA503JN65.html,,57f7cdbdf90a8310f062b15c
裤装,牛仔裤,蓝色,正常,中,正常,9分裤,12515,http://item.yohobuy.com/product/pro_228957_301787/HASONiuZaiChangKu3I21627.html,窄脚裤,57f7cdbdf90a8310f062b15d
裤装,短裤,黄色,正常,薄,正常,短裤,12539,http://item.yohobuy.com/product/pro_79173_118351/LIGHTNINGBEARSTR1404YL01DuanKu.html,,57f7cdbff90a8310f062b161
裤装,休闲裤,蓝色,正常,中,修身,长裤,12599,http://item.yohobuy.com/product/pro_235123_308999/THETHINGNanChangKuTCXiaoZhiTong1530710106.html,,57f7cdbdf90a8310f062b15f
裤装,休闲裤,棕色,正常,中,宽松,长裤,12419,http://item.yohobuy.com/product/pro_212757_283079/INTOTHERAINBOWITRA503JN47KAXNiuZaiChangKu.html,,57f7cdc0f90a8310f062b163
裤装,短裤,,正常,薄,正常,短裤,12421,http://item.yohobuy.com/product/pro_180209_244457/ADLIBSP091GYYunDongDuanKu.html,沙滩裤,57f7cdc0f90a8310f062b164
裤装,短裤,蓝色,正常,中,正常,短裤,11459,http://item.yohobuy.com/product/pro_182545_247067/THETHING15212101T8NanDuanKuJuBuYinZhenZhiDuanKu.html,,57f7cdc6f90a8310f062b16c
裤装,休闲裤,灰色,正常,中,正常,长裤,10825,http://item.yohobuy.com/product/pro_222677_294413/EVDA503PT52XiuXianKu.html,束口裤,57f7cdcdf90a8310f062b16f
裤装,休闲裤,棕色,正常,,正常,长裤,9803,http://item.yohobuy.com/product/pro_71606_108043/5CM5CXPTBM1155BXXiuXianKu.html,,57f7cdd0f90a8310f062b174
裤装,短裤,黑色,正常,中,正常,短裤,9475,http://item.yohobuy.com/product/pro_182547_247071/THETHING15212101T9NanDuanKuBoDianDuanKu.html,工装短裤,57f7cdd4f90a8310f062b17a
裤装,短裤,棕色,正常,中,正常,短裤,9697,http://item.yohobuy.com/product/pro_182543_247063/THETHING15212101T2NanDuanKuBoDianDuanKu.html,,57f7cdd5f90a8310f062b17b
裤装,牛仔裤,蓝色,正常,中,正常,长裤,9705,http://item.yohobuy.com/product/pro_135479_188673/DEPOT314D62C37JinShenZhenZhiNiuZaiChangKu.html,,57f7cdd4f90a8310f062b179
裤装,短裤,蓝色,正常,中,正常,短裤,9083,http://item.yohobuy.com/product/pro_182539_247055/THETHING15212101T0NanDuanKuYinHuaDuanKu.html,,57f7cddaf90a8310f062b183
裤装,牛仔裤,蓝色,正常,中,正常,长裤,8133,http://item.yohobuy.com/product/pro_198535_266167/HASOKuZi3I11610.html,,57f7cde1f90a8310f062b189
裤装,牛仔裤,蓝色,正常,,修身,长裤,7415,http://item.yohobuy.com/product/pro_151511_208303/DuoDaiLiYuXiuHuaChangKu2N7007.html,,57f7cde3f90a8310f062b18c
裤装,短裤,,正常,薄,正常,短裤,7571,http://item.yohobuy.com/product/pro_216601_287425/NEFF15P53004.html,,57f7cde4f90a8310f062b18f
裤装,短裤,,正常,中,正常,短裤,7865,http://item.yohobuy.com/product/pro_59500_90437/THETHING4212011008MianMaYinHuaZhongKu.html,沙滩裤,57f7cde4f90a8310f062b18d
裤装,短裤,灰色,正常,中,正常,短裤,7837,http://item.yohobuy.com/product/pro_151293_208073/DPKA501SR41DCF.html,工装短裤,57f7cde4f90a8310f062b18e
裤装,休闲裤,棕色,正常,中,束脚,长裤,7585,http://item.yohobuy.com/product/pro_178033_241727/THETHING15107101T7WanTuiLiTiZhiTongKuH1KaQi.html,束口裤,57f7cde5f90a8310f062b190
裤装,休闲裤,黑色,正常,中,正常,9分裤,7125,http://item.yohobuy.com/product/pro_174381_236767/LIFEAFTERLIFEXiuXianJiuFenKuLALA5029P129.html,束口裤,57f7cde7f90a8310f062b194
裤装,短裤,红色,正常,薄,正常,短裤,7279,http://item.yohobuy.com/product/pro_218767_289919/SURFCUZNvShiYinHuaShaTanDuanKuSCBSZHW59.html,沙滩裤,57f7cde7f90a8310f062b193
裤装,短裤,白色,正常,薄,正常,短裤,7279,http://item.yohobuy.com/product/pro_218777_289929/SURFCUZNvShiYinHuaShaTanDuanKuSCBSZHW27.html,沙滩裤,57f7cde7f90a8310f062b195
裤装,短裤,红色,正常,薄,正常,短裤,7279,http://item.yohobuy.com/product/pro_210369_279925/SURFCUZNanShiShaTanDuanKu.html,沙滩裤,57f7cde7f90a8310f062b192
裤装,短裤,黑色,正常,薄,正常,短裤,7279,http://item.yohobuy.com/product/pro_218779_289931/SURFCUZNvShiYinHuaShaTanDuanKuSCBSZHW28.html,沙滩裤,57f7cde7f90a8310f062b196
裤装,短裤,绿色,正常,薄,正常,短裤,7279,http://item.yohobuy.com/product/pro_210357_279913/SURFCUZNanShiShaTanDuanKu.html,沙滩裤,57f7cde8f90a8310f062b197
裤装,短裤,绿色,正常,薄,正常,短裤,7279,http://item.yohobuy.com/product/pro_218783_289935/SURFCUZNanShiYinHuaShaTanDuanKuSCBSZHM55.html,沙滩裤,57f7cde8f90a8310f062b198
裤装,运动裤,灰色,正常,,束脚,长裤,6539,http://item.yohobuy.com/product/pro_191447_257581/MIRACLEKILL2015XinKuanShuangDaoLOGORenZheShouJiaoYunDongKuMK210510LP36.html,,57f7cdecf90a8310f062b199
裤装,牛仔裤,水洗,正常,中,正常,长裤,6777,http://item.yohobuy.com/product/pro_46944_71213/LALJN13Q314.html,,57f7cdeef90a8310f062b19e
裤装,牛仔裤,蓝色,正常,中,正常,长裤,6105,http://item.yohobuy.com/product/pro_182133_246621/DIAMONDDIAMONDMINEDDENIMSLIMFITD14DBA02MEDIUMWASH.html,,57f7cdf1f90a8310f062b1a1
裤装,休闲裤,灰色,正常,薄,正常,长裤,5209,http://item.yohobuy.com/product/pro_181787_246243/HE75HE75HW003A.html,,57f7cdf6f90a8310f062b1a7
裤装,短裤,,正常,中,正常,短裤,5441,http://item.yohobuy.com/product/pro_59505_90445/THETHING4212011010LiangSeZhuDeFanBuZhongKu.html,沙滩裤,57f7cdf3f90a8310f062b1a4
裤装,休闲裤,黄色,,薄,宽松,9分裤,5315,http://item.yohobuy.com/product/pro_191479_257635/CHOCOOLATEB1XPTGL6426AXXiuXianKu.html,窄脚裤,57f7cdf5f90a8310f062b1a6
裤装,短裤,,,,,,4083,http://item.yohobuy.com/product/pro_207551_276669/TYAKASHAT15XK6325WBaiSeMianMaA4ZhiMaoJinXiuJiaoKouMaoBianZhongKu.html,,57f7cdf8f90a8310f062b1ab
裤装,休闲裤,,正常,中,正常,长裤,4141,http://item.yohobuy.com/product/pro_143815_199195/THETHING1510720103DengXinRongXiaoZhiTongKu.html,,57f7cdfcf90a8310f062b1af
裤装,休闲裤,黄色,正常,中,正常,长裤,4135,http://item.yohobuy.com/product/pro_139771_193939/IZZUEIZXPTKL6544XAKuZi.html,窄脚裤,57f7cdfdf90a8310f062b1b0
裤装,短裤,蓝色,正常,薄,正常,短裤,3969,http://item.yohobuy.com/product/pro_197715_265295/MIRACLEKILLJingDianWuJiaoXingShuangDaoLOGOChaoPaiYunDongZhongKuMK210510SP58.html,,57f7cdfef90a8310f062b1b1
裤装,休闲裤,蓝色,高腰,薄,宽松,7分裤,1697,http://item.yohobuy.com/product/pro_182561_247087/BEARBURRYXiuXianQiFenKu.html,,57f7ce0af90a8310f062b1b6
裤装,牛仔裤,蓝色,正常,厚,正常,长裤,643,http://item.yohobuy.com/product/pro_134155_186907/TMCAZTMCAZP22YuanSeZhiTongChiErNiuZaiKu.html,,57f7ce0df90a8310f062b1b8
裤装,休闲裤,蓝色,正常,薄,宽松,9分裤,951,http://item.yohobuy.com/product/pro_194203_261031/JieMoYuanChuang1101505913101BaiShui.html,哈伦裤,57f7ce10f90a8310f062b1bc
